qmof_id,name,analysis_bin,val_fold,primary_metal,linker_scaffold
qmof-82374ce,REHQIG_FSR,bandgap_3.0_to_3.5eV,4,Cd,c1cc(-c2ccncc2)ccn1
qmof-4268a9c,COKNAT_FSR,bandgap_3.0_to_3.5eV,3,Zn,c1ccccc1
qmof-5c82433,COKPUP_FSR,bandgap_3.0_to_3.5eV,4,Zn,c1ccccc1
qmof-6dd300b,COKYUW_FSR,bandgap_3.0_to_3.5eV,1,Cu,
qmof-d88d13b,BUKLOJ01_FSR,bandgap_3.0_to_3.5eV,5,Co,c1ccccc1
qmof-b030441,KEBTER_FSR,bandgap_3.0_to_3.5eV,4,Zn,c1cc(-c2ccncc2)ccn1.c1ccccc1
qmof-e2e748b,KEBWEU_FSR,bandgap_3.0_to_3.5eV,3,Cu,
qmof-de74ec5,KEBZUN_FSR,bandgap_3.0_to_3.5eV,3,Ni,N=C1C(=O)C(=N)C1=O
qmof-7d3020a,KECBAW_FSR,bandgap_3.0_to_3.5eV,3,Ni,N=C1C(=O)C(=N)C1=O
qmof-d084066,GIGXIF01_FSR,bandgap_3.0_to_3.5eV,2,Pb,
qmof-b1b5126,GIGXUS_FSR,bandgap_3.0_to_3.5eV,1,Na,[C]1N(c2ccccc2)CCN1c1ccccc1
qmof-7b81e21,KEFQAO_FSR,bandgap_3.0_to_3.5eV,2,Cu,
qmof-dbf1bf8,KEFWOJ_FSR,bandgap_3.0_to_3.5eV,5,Dy,c1ccoc1
qmof-d58bd48,KEGYEB_FSR,bandgap_3.0_to_3.5eV,5,Ag,C1CCCCC1
qmof-e18f086,KEHLIV_FSR,bandgap_3.0_to_3.5eV,2,Pb,
qmof-2cfe6c0,GIFGIN_FSR,bandgap_3.0_to_3.5eV,1,Cu,
qmof-5607eea,TTRZCU_FSR,bandgap_3.0_to_3.5eV,5,Cu,
qmof-59424b3,BULYEN_FSR,bandgap_3.0_to_3.5eV,3,Co,O=S(=O)(c1ccccc1)c1ccccc1.[CH]1C=CC2=NN=NC2=C1.c1ccc2c(c1)[N]N=N2
qmof-be3ffea,BUNJOK_FSR,bandgap_3.0_to_3.5eV,5,Co,c1ccccc1
qmof-3a7c51f,TODKII_FSR,bandgap_3.0_to_3.5eV,2,Cd,c1ccc(-n2cnnc2-c2ccccn2)cc1
qmof-b7f954d,RERJAC_FSR,bandgap_3.0_to_3.5eV,3,Fe,
qmof-35fc9d0,RERPUA_FSR,bandgap_3.0_to_3.5eV,5,Cu,c1ccccc1
qmof-7211a38,GIKQAV_FSR,bandgap_3.0_to_3.5eV,3,Cd,C1C2CC3CC1CC(C2)C3.O=C(NN=Cc1ccncc1)c1ccncc1
qmof-d6b4784,GIMDEM_FSR,bandgap_3.0_to_3.5eV,4,Cu,c1cc(Nc2ccncc2)nc(Nc2ccncc2)c1
qmof-df87a37,GIMHOA_FSR,bandgap_3.0_to_3.5eV,1,Ag,[CH]1C=CC=CN1
qmof-2c0ed21,GIMJIW_FSR,bandgap_3.0_to_3.5eV,3,Nd,c1cc(-c2cc[nH+]cc2)cc[nH+]1
qmof-56c6255,GIMJOC_FSR,bandgap_3.0_to_3.5eV,4,Er,c1cc(-c2cc[nH+]cc2)cc[nH+]1
qmof-0933b7a,GIMJUI_FSR,bandgap_3.0_to_3.5eV,1,Y,c1cc(-c2cc[nH+]cc2)cc[nH+]1
qmof-41cbe0b,KATLIC_FSR,bandgap_3.0_to_3.5eV,5,Co,c1cnc(-c2nn[nH]n2)cn1
qmof-0f7138b,KAVWOV_FSR,bandgap_3.0_to_3.5eV,5,Ni,c1cc(-c2ccncc2)ccn1.c1ccccc1
qmof-6aa3015,KAZZUI_FSR,bandgap_3.0_to_3.5eV,2,Tl,
qmof-1a060e4,KEBBAW_FSR,bandgap_3.0_to_3.5eV,5,Tl,
qmof-e36d1f8,COHBEI_FSR,bandgap_3.0_to_3.5eV,5,Ag,c1ccccc1.c1cnccn1
qmof-26780e7,COHGOW_FSR,bandgap_3.0_to_3.5eV,5,Ni,c1ccccc1
qmof-c3bfa40,REKPIJ_FSR,bandgap_3.0_to_3.5eV,5,Mo,c1nncn1CCCn1cnnc1
qmof-83fd3d2,COBLIP_FSR,bandgap_3.0_to_3.5eV,2,Zn,c1cnccn1
qmof-afb0a94,RIHJOJ_FSR,bandgap_3.0_to_3.5eV,4,Zn,O=S(=O)(c1ccccc1)c1ccccc1.c1cc(C2=N[N]C(c3ccncc3)=N[N]2)ccn1
qmof-80cb026,XIZPIF_FSR,bandgap_3.0_to_3.5eV,1,Cu,c1cnccn1
qmof-d249571,XIZPII_FSR,bandgap_3.0_to_3.5eV,1,Cd,
qmof-e078b5f,XOGWEV01_FSR,bandgap_3.0_to_3.5eV,2,Cu,c1cnccn1
qmof-cc0c005,AQOROP_FSR,bandgap_3.0_to_3.5eV,2,Zn,c1ccc2cc(C3=NN=N[N]3)ccc2c1
qmof-b7b8b62,AQUKOO_FSR,bandgap_3.0_to_3.5eV,1,Co,c1ccc(-c2cccnc2)cc1
qmof-7f0f059,AQUZAP_FSR,bandgap_3.0_to_3.5eV,1,Ag,c1cc(-c2ccncc2)ccn1
qmof-664a625,XIXRAA_FSR,bandgap_3.0_to_3.5eV,4,Ag,c1cnccn1
qmof-71233cb,GIHHEN_FSR,bandgap_3.0_to_3.5eV,3,Ag,
qmof-5fa242c,KAXKAY_FSR,bandgap_3.0_to_3.5eV,3,Mn,c1ccc(N(c2ccccc2)n2cnnc2)cc1
qmof-4fbb0a5,KAXXAK_FSR,bandgap_3.0_to_3.5eV,2,Mn,c1ncc(-c2cc(-c3cnc[nH]3)cc(-c3cnc[nH]3)c2)[nH]1
qmof-5602d5c,GIKPUO_FSR,bandgap_3.0_to_3.5eV,2,Zn,C1C2CC3CC1CC(C2)C3.O=C(NN=Cc1ccncc1)c1ccncc1
qmof-b5ddfc5,COCVIA_FSR,bandgap_3.0_to_3.5eV,4,Cu,c1cc(SCc2cscc2CSc2ccncc2)ccn1
qmof-4b6fa6b,COCWAT_FSR,bandgap_3.0_to_3.5eV,4,Cu,c1cc(SCc2cscc2CSc2ccncc2)ccn1
qmof-7c7ec88,RIBQUR_FSR,bandgap_3.0_to_3.5eV,3,Cu,
qmof-c786c29,RIJZAO_FSR,bandgap_3.0_to_3.5eV,3,Cd,C(=Cc1cccnc1)c1ccncc1.c1ccccc1
qmof-29dc9b8,RILWAM_FSR,bandgap_3.0_to_3.5eV,4,Cd,c1cncc(Cn2c(-c3ccc(-c4cccnc4)cc3)nc3ccccc32)c1
qmof-3d36cba,RIMXET_FSR,bandgap_3.0_to_3.5eV,1,Cd,c1ccccc1
qmof-61ec4f7,RINNAG_FSR,bandgap_3.0_to_3.5eV,3,Cd,c1cc(-c2nnc(-c3ccncc3)s2)ccn1
qmof-274e985,CIYZAM_FSR,bandgap_3.0_to_3.5eV,4,Dy,c1ccsc1
qmof-c3ee816,KAKVEY_FSR,bandgap_3.0_to_3.5eV,4,Cu,
qmof-2b9c0b8,KAPYIK_FSR,bandgap_3.0_to_3.5eV,1,Rh,c1ccccc1
qmof-1c719d3,KAQYEG_FSR,bandgap_3.0_to_3.5eV,1,Cd,c1ccc(-c2cnc(-c3ccccn3)cn2)nc1
qmof-310622b,KASHES_FSR,bandgap_3.0_to_3.5eV,5,Zn,c1ccccc1
qmof-8628656,KATFET_FSR,bandgap_3.0_to_3.5eV,2,Cu,c1ccc(CSCCOc2cccnc2)cc1
qmof-95de001,GINREB_FSR,bandgap_3.0_to_3.5eV,3,Cu,
qmof-3ad4380,GIQMUR_FSR,bandgap_3.0_to_3.5eV,4,Ag,O=C(c1ccncc1)c1cccnc1
qmof-d4dc82f,XOKTOH_FSR,bandgap_3.0_to_3.5eV,2,Cu,
qmof-0ad7d63,XOKVAV_FSR,bandgap_3.0_to_3.5eV,5,Zn,c1cc(-c2ccncc2)ccn1.c1ccc2ccccc2c1
qmof-62599d4,XIZLIC_FSR,bandgap_3.0_to_3.5eV,5,Zn,c1cc(-c2ccncc2)ccn1.c1ccccc1
qmof-de9d67c,AQIDOU_FSR,bandgap_3.0_to_3.5eV,2,Ca,O=C1c2ccccc2C(=O)c2ccccc21
qmof-3d63cef,AQIDUA01_FSR,bandgap_3.0_to_3.5eV,3,Cd,O=C1c2ccccc2C(=O)c2ccccc21
qmof-a7e3a59,AQIDUA_FSR,bandgap_3.0_to_3.5eV,1,Cd,O=C1c2ccccc2C(=O)c2ccccc21
qmof-ba1edaa,AQIFOW_FSR,bandgap_3.0_to_3.5eV,3,Zn,O=C1c2ccccc2C(=O)c2ccccc21
qmof-fe4db64,AQIQAT_FSR,bandgap_3.0_to_3.5eV,4,Cd,
qmof-0ee131b,XOJJAI_FSR,bandgap_3.0_to_3.5eV,5,Cu,c1ccccc1
qmof-1594bd7,KALPUI_FSR,bandgap_3.0_to_3.5eV,4,Ag,
qmof-b53222a,KALREU_FSR,bandgap_3.0_to_3.5eV,1,Ag,
qmof-1b22f23,KAPCUB_FSR,bandgap_3.0_to_3.5eV,4,Hg,
qmof-cc83b68,KAPMOG_FSR,bandgap_3.0_to_3.5eV,4,Organic_Only,c1ccc2ccccc2c1
qmof-392794c,KAPPEZ_FSR,bandgap_3.0_to_3.5eV,4,Organic_Only,c1ccccc1
qmof-4ff383d,KALPAO02_FSR,bandgap_3.0_to_3.5eV,3,Ag,
qmof-1379d15,GIWBOF02_FSR,bandgap_3.0_to_3.5eV,5,Zn,c1cnccn1
qmof-348df13,GIWBOF_FSR,bandgap_3.0_to_3.5eV,3,Zn,c1cnccn1
qmof-9b4ddd5,GIWKON_FSR,bandgap_3.0_to_3.5eV,2,Cu,c1ccc(-n2cnnc2)nc1
qmof-9fbf872,GIWNEG_FSR,bandgap_3.0_to_3.5eV,4,Cd,
qmof-4a55b32,GIWYER_FSR,bandgap_3.0_to_3.5eV,3,Cd,
qmof-fd6d700,KADROY_FSR,bandgap_3.0_to_3.5eV,5,Cu,
qmof-c705783,XONGEO_FSR,bandgap_3.0_to_3.5eV,4,Zn,O=C(N[N][CH]c1ccccc1)c1ccncc1
qmof-70e1be7,XOPSIE_FSR,bandgap_3.0_to_3.5eV,2,Cu,
qmof-46c4388,XOQHOC_FSR,bandgap_3.0_to_3.5eV,2,Co,O=C(NCCCCCCNC(=O)c1cccnc1)c1cccnc1.c1ccccc1
qmof-221b692,XOQKEV_FSR,bandgap_3.0_to_3.5eV,3,Zn,O=C1[N]NC(=O)c2ccccc21
qmof-739453e,XORCAJ_FSR,bandgap_3.0_to_3.5eV,3,Cu,C(=Cc1ccncc1)c1ccncc1.c1cc[nH+]cc1
qmof-b7fefa4,XORCOX_FSR,bandgap_3.0_to_3.5eV,1,Ag,c1cc[nH+]cc1
qmof-6eae3f7,AQEGUA_FSR,bandgap_3.0_to_3.5eV,1,Hg,c1ccc(CNc2ccccn2)nc1
qmof-c101b80,CIYZEQ_FSR,bandgap_3.0_to_3.5eV,1,Ho,c1ccsc1
qmof-df5b996,CIYZOA_FSR,bandgap_3.0_to_3.5eV,4,Hg,
qmof-406ecbb,RIXDIM_FSR,bandgap_3.0_to_3.5eV,1,Cd,c1ccc(-c2cc(-c3cccnc3)cc(-c3ccccn3)n2)nc1
qmof-e6fbd50,RISBON_FSR,bandgap_3.0_to_3.5eV,2,Ca,c1ccccc1
qmof-4b1ae8b,RISBUT_FSR,bandgap_3.0_to_3.5eV,2,Cd,c1ccccc1
qmof-f005fae,RISYOI_FSR,bandgap_3.0_to_3.5eV,4,Zn,c1c[nH+]cc(-c2nc3ccccc3[nH]2)c1
qmof-dc65865,CIWWUB_FSR,bandgap_3.0_to_3.5eV,3,Ag,c1ccccc1.c1cncc(-c2nc3ccccc3[nH]2)c1
qmof-fb53c2e,CIXTAF_FSR,bandgap_3.0_to_3.5eV,4,Sn,
qmof-a9f2188,RIPFIG_FSR,bandgap_3.0_to_3.5eV,5,Au,
qmof-ee77db8,RIQSEQ_FSR,bandgap_3.0_to_3.5eV,2,K,
qmof-906d76c,RIQVUJ_FSR,bandgap_3.0_to_3.5eV,3,Gd,c1ccc(-c2ccccc2)cc1
qmof-c59c1d6,GIZVUH_FSR,bandgap_3.0_to_3.5eV,1,Dy,c1ccc(SSc2ccccn2)nc1
qmof-14b1175,GOCMIW_FSR,bandgap_3.0_to_3.5eV,3,Zn,c1ccccc1
qmof-ebbe2a3,JUGMUV_FSR,bandgap_3.0_to_3.5eV,2,Cd,c1ccc(-c2nnc(-c3ccccn3)n2-c2ccncc2)cc1
qmof-6994eb7,JUGQUX_FSR,bandgap_3.0_to_3.5eV,2,Cu,c1ccc(Sc2ccc(Sc3ccccn3)cc2)nc1
qmof-659dd1c,KAFLUB_FSR,bandgap_3.0_to_3.5eV,3,Zn,c1cc(-c2ccc3sc4ccc(-c5ccncc5)cc4c3c2)ccn1
qmof-668c8ab,KAGYUO_FSR,bandgap_3.0_to_3.5eV,3,Nd,c1cnccn1
qmof-2367406,KAKQIZ_FSR,bandgap_3.0_to_3.5eV,4,Na,[CH]1CCCC=N1
qmof-6c0781a,GIXGEC_FSR,bandgap_3.0_to_3.5eV,3,Ag,c1cscn1
qmof-779ce9c,GIXSIS01_FSR,bandgap_3.0_to_3.5eV,1,Cu,
qmof-718ab88,ROJHUU_FSR,bandgap_3.0_to_3.5eV,4,Co,c1ccc2c(c1)nnn2CCCn1nnc2ccccc21
qmof-9d8bf1c,ROBNEC_FSR,bandgap_3.0_to_3.5eV,4,Cu,c1ccccc1
qmof-180f45b,ROBWEL_FSR,bandgap_3.0_to_3.5eV,4,Hg,
qmof-7b10042,ROCRIL_FSR,bandgap_3.0_to_3.5eV,2,V,
qmof-411f796,CITBEO_FSR,bandgap_3.0_to_3.5eV,1,Cu,O=C(Nn1cnnc1)C1CCC(C(=O)Nn2cnnc2)CC1
qmof-f50607a,RIWFUA_FSR,bandgap_3.0_to_3.5eV,5,Mn,
qmof-f6b0935,ROJZAT_FSR,bandgap_3.0_to_3.5eV,2,Mn,c1cnc(-c2nn[nH]n2)nc1
qmof-75ec3f5,JUFLED_FSR,bandgap_3.0_to_3.5eV,3,Zn,c1cc(Sc2ccncc2)ccn1
qmof-ff2fade,JUXTEB_FSR,bandgap_3.0_to_3.5eV,2,Cu,c1cnc(-c2ncccn2)nc1
qmof-53839d7,JUZGOC_FSR,bandgap_3.0_to_3.5eV,3,Cd,O=C([CH]C(=O)c1cccnc1)c1cccnc1
qmof-cb53c9a,KACHUT_FSR,bandgap_3.0_to_3.5eV,4,Pt,c1ccccc1
qmof-f44a0df,KACJOP_FSR,bandgap_3.0_to_3.5eV,3,Ni,c1ccccc1
qmof-72050a0,KACQAJ_FSR,bandgap_3.0_to_3.5eV,5,Cd,c1ccccc1
qmof-f22d7b2,ROLQEQ_FSR,bandgap_3.0_to_3.5eV,2,Cd,c1ccsc1
qmof-dd9e8cd,ROLVOE_FSR,bandgap_3.0_to_3.5eV,1,Cu,c1ccccc1
qmof-91df703,CISJIY01_FSR,bandgap_3.0_to_3.5eV,5,Y,c1ccccc1
qmof-02cf811,CISJOE01_FSR,bandgap_3.0_to_3.5eV,2,Dy,c1ccccc1
qmof-48a6d20,CISKAR01_FSR,bandgap_3.0_to_3.5eV,3,Lu,c1ccccc1
qmof-286c11a,CISKIZ01_FSR,bandgap_3.0_to_3.5eV,5,Ho,c1ccccc1
qmof-2caee4b,CISLEX_FSR,bandgap_3.0_to_3.5eV,2,Organic_Only,
qmof-c8f72fc,ROGSAI_FSR,bandgap_3.0_to_3.5eV,1,Ni,C1CCCCC1.c1cc(-c2ccncc2)ccn1
qmof-38a58d5,ROJGUT_FSR,bandgap_3.0_to_3.5eV,4,Cu,c1cc(Nc2ccncc2)ccn1
qmof-d74206e,TODVIT_FSR,bandgap_3.0_to_3.5eV,4,Cd,c1cc(-c2ccncc2)ccn1.c1ccc([N][N]c2ccccc2)cc1
qmof-fa84185,TOGLEG02_FSR,bandgap_3.0_to_3.5eV,3,Cu,
qmof-9b4c00f,TOGTEQ_FSR,bandgap_3.0_to_3.5eV,3,Zn,c1cc(-c2ccnc(SSc3nccc(-c4ccncc4)n3)n2)ccn1
qmof-7d0eb4e,TIXBIN_FSR,bandgap_3.0_to_3.5eV,3,Zn,O=C1[N]NC(=O)c2ccccc21
qmof-32e331b,TIXDOV_FSR,bandgap_3.0_to_3.5eV,3,Cu,
qmof-866f41f,BURJUU_FSR,bandgap_3.0_to_3.5eV,3,Ag,
qmof-8b0680e,AQATAN_FSR,bandgap_3.0_to_3.5eV,4,Hg,
qmof-213c150,AQEFUZ_FSR,bandgap_3.0_to_3.5eV,2,Hg,c1ccc(NCc2cccnc2)nc1
qmof-25b0904,AQEGAG_FSR,bandgap_3.0_to_3.5eV,3,Hg,
qmof-7a4601d,XOMQOH_FSR,bandgap_3.0_to_3.5eV,2,Mo,c1cc(-c2ccncc2)ccn1
qmof-5c7b718,JULDAV_FSR,bandgap_3.0_to_3.5eV,2,Cu,
qmof-5ad132b,GOCWUR_FSR,bandgap_3.0_to_3.5eV,1,Cd,c1ccccc1
qmof-ecdafb4,GOGHAM_FSR,bandgap_3.0_to_3.5eV,5,Zn,c1ccc2ccccc2c1
qmof-58dac03,JORRUF_FSR,bandgap_3.0_to_3.5eV,4,Cd,c1ccc2c(Cc3cccc4ccccc34)cccc2c1.c1cn(CCCCn2ccnc2)cn1
qmof-b76665a,JOSNUA_FSR,bandgap_3.0_to_3.5eV,3,Mo,
qmof-aa90302,GOKDIT_FSR,bandgap_3.0_to_3.5eV,2,Cu,
qmof-af5c9df,GOKDOA_FSR,bandgap_3.0_to_3.5eV,3,Cu,
qmof-2436e49,JOJGUN_FSR,bandgap_3.0_to_3.5eV,5,Hg,
qmof-077d8d1,JOLTAH01_FSR,bandgap_3.0_to_3.5eV,1,Cd,
qmof-e4693f8,JOMVIQ_FSR,bandgap_3.0_to_3.5eV,5,Cd,C(=Cc1ccncc1)c1ccccc1
qmof-5e9a520,JOFKIA01_FSR,bandgap_3.0_to_3.5eV,5,Cu,C1=NN=C[N]1
qmof-ba5647e,JOFLAS_FSR,bandgap_3.0_to_3.5eV,1,Cu,c1ccccc1.c1cncc(CN2CCN(Cc3cccnc3)CC2)c1
qmof-bedebdd,XOZLEF_FSR,bandgap_3.0_to_3.5eV,2,Cd,c1ccccc1
qmof-e867a05,BUSGIG_FSR,bandgap_3.0_to_3.5eV,3,Cu,c1ccncc1
qmof-70475c6,BUSQUC_FSR,bandgap_3.0_to_3.5eV,2,Cu,c1cc(CCc2ccncc2)ccn1.c1ccc2ccccc2c1
qmof-f6f5670,RUVYOX_FSR,bandgap_3.0_to_3.5eV,1,Cd,c1cc(-c2ccncc2)ccn1
qmof-23a1556,RUWKOL_FSR,bandgap_3.0_to_3.5eV,2,La,c1ccc2ccccc2c1
qmof-0d73cc2,RUWKUR_FSR,bandgap_3.0_to_3.5eV,5,Pr,c1ccc2ccccc2c1
qmof-3d27d1f,RUWLAY_FSR,bandgap_3.0_to_3.5eV,3,Nd,c1ccc2ccccc2c1
qmof-f914f9b,RUWLEC_FSR,bandgap_3.0_to_3.5eV,2,Sm,c1ccc2ccccc2c1
qmof-9698236,CIMRUN_FSR,bandgap_3.0_to_3.5eV,1,Pt,O=C(Nc1ccc(NC(=O)c2ccncc2)cc1)c1ccncc1
qmof-2d22fc9,CIMSAU_FSR,bandgap_3.0_to_3.5eV,4,Pd,O=C(Nc1ccc(NC(=O)c2ccncc2)cc1)c1ccncc1
qmof-29a38ad,RUNGUE_FSR,bandgap_3.0_to_3.5eV,5,Ag,c1ccc(-c2cccnc2)cc1
qmof-84be34f,RUGFUW_FSR,bandgap_3.0_to_3.5eV,3,Zn,O=C1c2cccc3cccc(c23)C(=O)N1CCc1cnc[nH]1
qmof-c2377af,JOHFIX_FSR,bandgap_3.0_to_3.5eV,1,Hg,
qmof-b0a3596,JOHLID_FSR,bandgap_3.0_to_3.5eV,4,Co,[CH]1C=CC=CN1c1ccccc1.c1cc(-c2ccncc2)ccn1
qmof-81ffe5f,JOHWEK_FSR,bandgap_3.0_to_3.5eV,4,Organic_Only,c1cc(-c2cc[nH+]cc2)cc[nH+]1
qmof-4383a46,GOLSEH_FSR,bandgap_3.0_to_3.5eV,1,Ag,c1cnc(Sc2cncc(Sc3cnccn3)n2)cn1
qmof-b47e703,GOLTAD_FSR,bandgap_3.0_to_3.5eV,4,Zn,c1cc(-c2ccncc2)ccn1
qmof-74c3c27,GOLTIL_FSR,bandgap_3.0_to_3.5eV,1,Cu,c1cc(Cn2cncn2)ccn1
qmof-b0fc2d5,GOLVIN_FSR,bandgap_3.0_to_3.5eV,5,Zn,c1cc(-c2ccncc2)ccn1
qmof-fca87d6,GONRUY_FSR,bandgap_3.0_to_3.5eV,1,Ag,c1cnccn1
qmof-eae71d0,GONSAF_FSR,bandgap_3.0_to_3.5eV,4,Ag,c1cnccn1
qmof-f47c6af,JUFXUF_FSR,bandgap_3.0_to_3.5eV,1,Na,c1ccccc1
qmof-f522cce,JUGFAU_FSR,bandgap_3.0_to_3.5eV,1,Cu,c1ccc(Oc2cccc3cccnc23)cc1
qmof-c6917b4,GOYRET_FSR,bandgap_3.0_to_3.5eV,2,Ni,
qmof-8d71a0b,JOCGIS_FSR,bandgap_3.0_to_3.5eV,1,Co,c1ccc2[nH]cnc2c1.c1ccncc1
qmof-a87a11c,GORFOK_FSR,bandgap_3.0_to_3.5eV,1,Cd,
qmof-6b9f186,GORGIF_FSR,bandgap_3.0_to_3.5eV,4,Cd,c1ccc(-c2nc(-c3ccccn3)c(-c3ccccn3)nc2-c2ccccn2)nc1
qmof-71b2c0d,GOTYOF_FSR,bandgap_3.0_to_3.5eV,1,Cs,O=c1c(-c2ccccc2)coc2ccccc12
qmof-065c0c3,GOTYUL_FSR,bandgap_3.0_to_3.5eV,1,Cs,O=c1c(-c2ccccc2)coc2ccccc12
qmof-be60601,GOTZAS_FSR,bandgap_3.0_to_3.5eV,3,Rb,O=c1c(-c2ccccc2)coc2ccccc12
qmof-5fa0860,JOGGUJ_FSR,bandgap_3.0_to_3.5eV,1,Cd,
qmof-c8d887d,ROWBAI_FSR,bandgap_3.0_to_3.5eV,1,Zn,
qmof-a6861cd,RORZAZ_FSR,bandgap_3.0_to_3.5eV,2,Zn,c1ccccc1
qmof-8d4816d,SADRUM_FSR,bandgap_3.0_to_3.5eV,4,Mn,c1ccccc1
qmof-bfe77e8,RUZCOG_FSR,bandgap_3.0_to_3.5eV,2,Cd,c1ccc(-c2ccccc2)cc1
qmof-e71626c,RUZDUM_FSR,bandgap_3.0_to_3.5eV,4,Cd,c1ccccc1
qmof-7dbddd2,SABWEA_FSR,bandgap_3.0_to_3.5eV,1,Pr,c1ccccc1
qmof-a9114c3,SABYIG_FSR,bandgap_3.0_to_3.5eV,2,Sm,c1ccccc1
qmof-90271e6,CIMFIP_FSR,bandgap_3.0_to_3.5eV,2,Zn,C1=CN=C[N]1
qmof-a998e68,RUYGEY01_FSR,bandgap_3.0_to_3.5eV,3,Sn,c1ccccc1
qmof-12b9530,RUYJIF_FSR,bandgap_3.0_to_3.5eV,1,Ag,c1cncnc1
qmof-41eae12,RUZBUL_FSR,bandgap_3.0_to_3.5eV,4,Zn,c1ccc(-c2ccccc2)cc1
qmof-3dbdebd,RUZCAS_FSR,bandgap_3.0_to_3.5eV,4,Mn,c1ccc(-c2ccccc2)cc1
qmof-50307ac,RUSQEC_FSR,bandgap_3.0_to_3.5eV,4,Cu,
qmof-bdcee29,XUKYUY_FSR,bandgap_3.0_to_3.5eV,5,Mn,C1=CN=N[N]1.[CH]1C=NN=N1
qmof-886cefa,XULFEQ_FSR,bandgap_3.0_to_3.5eV,1,Zn,O=C([N][N]C(=O)c1ccncc1)c1ccncc1.c1ccccc1
qmof-ecc4da9,ANODEN_FSR,bandgap_3.0_to_3.5eV,3,Zn,c1cc(-c2ccncc2)ccn1
qmof-34b5f2d,ANODIR_FSR,bandgap_3.0_to_3.5eV,1,Zn,c1cc(CCCc2ccncc2)ccn1.c1ccc(SSc2ccccc2)cc1
qmof-f161d3d,APAYUM_FSR,bandgap_3.0_to_3.5eV,2,Cd,c1ccccc1.c1cn(Cc2ccc(Cn3ccnc3)cc2)cn1
qmof-ec9d083,APEBEE_FSR,bandgap_3.0_to_3.5eV,2,Cd,
qmof-9bda469,XOYTIP_FSR,bandgap_3.0_to_3.5eV,1,Cu,c1cncnc1
qmof-ab4fc49,JIQYIU_FSR,bandgap_3.0_to_3.5eV,3,Cu,c1ccccc1
qmof-dcca335,JISXUH_FSR,bandgap_3.0_to_3.5eV,2,Zn,
qmof-a4a3a03,JISYAO_FSR,bandgap_3.0_to_3.5eV,2,Zn,
qmof-5747ad3,JISYES_FSR,bandgap_3.0_to_3.5eV,1,Zn,
qmof-f0dd762,JITPEI_FSR,bandgap_3.0_to_3.5eV,4,Cd,C(=Cc1ccncc1)c1ccncc1
qmof-7092fa9,JEHPIW_FSR,bandgap_3.0_to_3.5eV,5,Rb,
qmof-8c157d2,JIQHEZ_FSR,bandgap_3.0_to_3.5eV,3,Zn,O=C(c1ccc(-n2ccnc2)cc1)c1ccc(-n2ccnc2)cc1
qmof-1a4cca3,GOZPUI_FSR,bandgap_3.0_to_3.5eV,4,Cu,[CH]1NC=CN1
qmof-2ad11cd,GOZRAQ_FSR,bandgap_3.0_to_3.5eV,1,Mo,
qmof-b7f8729,JEZLIM_FSR,bandgap_3.0_to_3.5eV,1,Mn,c1ccc(-c2ccccc2)cc1.c1cn(Cc2ccc(Cn3ccnc3)cc2)cn1
qmof-85d3da9,JICCUW_FSR,bandgap_3.0_to_3.5eV,2,Zn,c1cc(-c2ccncc2)ccn1
qmof-38cb9dc,JIHTEC_FSR,bandgap_3.0_to_3.5eV,2,Zn,c1ccccc1.c1ncc(-c2ccc(C3=NN=N[N]3)cc2)[nH]1
qmof-90bd8c0,JEXJUS_FSR,bandgap_3.0_to_3.5eV,4,Zn,c1ccccc1
qmof-d4b9216,JEXNOQ_FSR,bandgap_3.0_to_3.5eV,2,Co,c1ccc(-c2ccccc2)cc1
qmof-b64c0ab,XUDJIQ_FSR,bandgap_3.0_to_3.5eV,5,Cu,
qmof-ef66c69,XUHHAK_FSR,bandgap_3.0_to_3.5eV,4,Hg,[CH]([N][N][CH]c1ccncc1)c1ccncc1
qmof-099bbbc,SAFKIV_FSR,bandgap_3.0_to_3.5eV,2,Cd,
qmof-3634e74,SAMCOZ_FSR,bandgap_3.0_to_3.5eV,2,Na,
qmof-82f05d3,SAMLAT_FSR,bandgap_3.0_to_3.5eV,5,Al,C(C#Cc1ccccc1)#Cc1ccccc1
qmof-9bbd35b,SAMSIL_FSR,bandgap_3.0_to_3.5eV,5,Zn,c1ccc(Cc2ccccc2)cc1
qmof-340ce1d,SAMTUY_FSR,bandgap_3.0_to_3.5eV,4,Zn,C(=Cc1ccncc1)c1ccncc1.c1ccc(Cc2ccccc2)cc1
qmof-e436871,CIHRAN_FSR,bandgap_3.0_to_3.5eV,2,Cu,c1cc(-c2ccncc2)ccn1.c1ccccc1
qmof-606a263,CIHYOJ_FSR,bandgap_3.0_to_3.5eV,3,Cd,C(=Nn1cnnc1)c1ccccn1
qmof-00a989b,SABZED_FSR,bandgap_3.0_to_3.5eV,5,Ho,c1ccccc1
qmof-557e64a,TITHUC02_FSR,bandgap_3.0_to_3.5eV,3,Cu,c1cn2c(n1)n1ccnc1n1ccnc21
qmof-3dfec94,TITJAK_FSR,bandgap_3.0_to_3.5eV,5,Cu,c1cn2c(n1)n1ccnc1n1ccnc21
qmof-c221ada,GUKCAS_FSR,bandgap_3.0_to_3.5eV,5,Cd,[CH]([N][N][CH]c1ccncc1)c1ccncc1
qmof-725368c,JAYVOV_FSR,bandgap_3.0_to_3.5eV,1,Cd,
