index,valid,MolWt,LogP,TPSA,HeavyAtomCount,NumHeteroatoms,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings,NumRings,name
qmof-def2f62,True,497.4270000000003,0.6493799999999996,182.79999999999998,37.0,13.0,0.0,10.0,6.0,3.0,5.0,OYUDOD_FSR
qmof-c4e0f79,True,211.2,1.2428000000000001,60.27,16.0,4.0,1.0,2.0,0.0,2.0,3.0,NIJYEM_FSR
qmof-09e67ae,True,182.226,2.6470000000000002,25.78,14.0,2.0,0.0,2.0,2.0,2.0,2.0,EPEYAA_FSR
qmof-2369672,True,318.336,2.9812000000000003,83.98,24.0,6.0,2.0,4.0,4.0,3.0,3.0,NIBXON_FSR
qmof-3a33f7e,True,208.13599999999997,-2.3216799999999993,129.29999999999998,16.0,6.0,0.0,6.0,0.0,1.0,1.0,NICVAW_FSR
qmof-2677300,True,150.165,-0.34836,84.48,11.0,5.0,0.0,2.0,0.0,1.0,1.0,NODDAM_FSR
qmof-d270b21,True,84.082,-0.6131000000000004,67.59,6.0,4.0,2.0,3.0,0.0,1.0,1.0,NODYOW_FSR
qmof-5243a2c,True,355.2380000000001,-2.4376999999999986,185.89000000000001,26.0,10.0,1.0,7.0,7.0,2.0,2.0,ENOSIL_FSR
qmof-d8b8533,False,,,,,,,,,,,ENUZEU_FSR
qmof-ece521b,True,114.05599999999998,-2.9576000000000002,80.25999999999999,8.0,4.0,0.0,4.0,2.0,0.0,0.0,NIGKAS_FSR
qmof-8529691,False,,,,,,,,,,,NIRROX_FSR
qmof-3e96a80,False,,,,,,,,,,,NISZEU_FSR
qmof-8397f53,True,109.17299999999997,2.2429999999999994,0.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,NIVXAU_FSR
qmof-c05888d,True,378.4090000000001,1.6782999999999997,106.03999999999999,27.0,7.0,0.0,7.0,5.0,3.0,3.0,EMUWOA_FSR
qmof-8e4a100,True,346.4780000000001,5.100080000000005,35.64,26.0,4.0,0.0,4.0,5.0,4.0,4.0,ENANUD_FSR
qmof-b538420,False,,,,,,,,,,,UZAVOH_FSR
qmof-aecacb7,True,250.142,-3.040099999999999,135.35,18.0,8.0,0.0,7.0,1.0,1.0,2.0,OXOROK_FSR
qmof-3d6fcc8,True,336.398,5.131000000000005,50.5,26.0,4.0,0.0,4.0,4.0,4.0,4.0,OXUVOU02_FSR
qmof-9d06776,True,336.398,5.131000000000005,50.5,26.0,4.0,0.0,4.0,4.0,4.0,4.0,OXUXEM02_FSR
qmof-9024308,True,88.01799999999999,-3.5138000000000003,80.25999999999999,6.0,4.0,0.0,4.0,0.0,0.0,0.0,OXALFE07_FSR
qmof-d587666,False,,,,,,,,,,,VOKNEO_FSR
qmof-5948a73,True,540.4280000000003,-0.8934099999999996,223.93999999999997,40.0,15.0,0.0,13.0,7.0,4.0,5.0,NUGHEE_FSR
qmof-6068c8d,True,417.3770000000002,1.5249999999999997,149.18,31.0,9.0,0.0,8.0,6.0,3.0,3.0,NIXSOE_FSR
qmof-d1216ba,True,252.27199999999996,0.20359999999999978,80.25999999999999,16.0,6.0,0.0,6.0,3.0,2.0,2.0,NIXWAV_FSR
qmof-6bd302b,True,164.11599999999996,-1.5864000000000003,80.25999999999999,12.0,4.0,0.0,4.0,2.0,1.0,1.0,NIYCEF01_FSR
qmof-803f80f,True,194.09799999999996,-1.2988000000000002,120.06,14.0,6.0,0.0,4.0,2.0,1.0,1.0,NOKLIJ_FSR
qmof-e77916f,True,144.126,-1.9533999999999987,80.25999999999999,10.0,4.0,0.0,4.0,5.0,0.0,0.0,NOJGAV_FSR
qmof-3f2cc61,True,366.3970000000001,4.015870000000003,106.77000000000001,27.0,7.0,0.0,5.0,8.0,2.0,2.0,VOBLOO_FSR
qmof-d6e31ae,False,,,,,,,,,,,OXELEK_FSR
qmof-754a74e,True,188.23399999999998,1.3239999999999998,35.64,14.0,4.0,0.0,4.0,2.0,2.0,2.0,OXOKES_FSR
qmof-dce5b26,True,238.29399999999998,2.1761999999999997,35.64,18.0,4.0,0.0,4.0,4.0,3.0,3.0,OXOQIC_FSR
qmof-fef756d,True,58.085,0.66498,23.79,3.0,2.0,0.0,1.0,0.0,0.0,0.0,DUHDOA_FSR
qmof-7e9d037,True,652.5440000000001,6.643000000000007,191.73999999999995,46.0,14.0,2.0,8.0,8.0,6.0,6.0,BIFZAT_FSR
qmof-c429dbc,True,194.09799999999996,-1.2988000000000002,120.06,14.0,6.0,0.0,4.0,2.0,1.0,1.0,VAMQUY_FSR
qmof-9b147f7,True,276.2970000000001,2.5558000000000005,113.92000000000002,19.0,7.0,1.0,1.0,4.0,2.0,2.0,BIHMAH_FSR
qmof-8dc568d,False,,,,,,,,,,,ENEDAE_FSR
qmof-b33b31e,True,392.4820000000001,5.492600000000004,71.7,30.0,4.0,1.0,3.0,3.0,5.0,5.0,NOCJEV_FSR
qmof-30fdc38,True,384.4520000000001,0.39088999999999974,121.83000000000001,28.0,12.0,0.0,11.0,10.0,3.0,4.0,NUCDAR_FSR
qmof-621f980,True,444.48600000000016,3.9772000000000034,80.25999999999999,34.0,4.0,0.0,4.0,7.0,4.0,4.0,NUXYUC_FSR
qmof-d572147,True,244.16599999999997,-1.5074,120.53999999999999,18.0,8.0,2.0,4.0,0.0,1.0,3.0,EKOMAT_FSR
qmof-63270e1,True,244.16599999999997,-1.5074,120.53999999999999,18.0,8.0,2.0,4.0,0.0,1.0,3.0,EKOMEX_FSR
qmof-bc15af2,False,,,,,,,,,,,NUVBIR_FSR
qmof-3195183,True,530.5220000000003,0.6632999999999996,190.01999999999998,38.0,13.0,2.0,11.0,8.0,4.0,4.0,NOQDEE_FSR
qmof-9f56ed6,True,194.14199999999997,-1.8211999999999997,89.49000000000001,14.0,5.0,0.0,5.0,4.0,1.0,1.0,NUKNEN_FSR
qmof-ada4a4b,True,156.18799999999996,2.1435999999999993,25.78,12.0,2.0,0.0,2.0,1.0,2.0,2.0,ELIMUI_FSR
qmof-4857358,True,451.4380000000001,2.830800000000001,131.06,34.0,8.0,1.0,7.0,5.0,5.0,5.0,OWAYER_FSR
qmof-d4624eb,True,156.18799999999996,2.1435999999999993,25.78,12.0,2.0,0.0,2.0,1.0,2.0,2.0,DUKSAE_FSR
qmof-ec7bd74,True,375.33600000000007,1.5815999999999997,120.80000000000001,28.0,7.0,1.0,6.0,6.0,3.0,3.0,OVIBUS_FSR
qmof-aa48b68,True,151.19400000000002,1.2735,51.8,10.0,4.0,1.0,4.0,0.0,2.0,2.0,OXAZIY_FSR
qmof-47eb3b5,True,154.07699999999997,-1.9933999999999996,93.4,11.0,5.0,0.0,5.0,2.0,1.0,1.0,BENJAH_FSR
qmof-8a01ddb,True,283.285,1.8324999999999998,118.22999999999999,19.0,8.0,1.0,4.0,5.0,1.0,1.0,VIXFAL_FSR
qmof-5c4a211,True,181.59799999999998,1.1031,40.129999999999995,12.0,3.0,0.0,2.0,2.0,1.0,1.0,VIXZEJ_FSR
qmof-993d367,True,962.9680000000002,11.269599999999992,69.52,68.0,10.0,0.0,4.0,18.0,9.0,9.0,NUFFAX01_FSR
qmof-55409e0,True,361.357,0.6427999999999996,132.06,27.0,7.0,1.0,7.0,4.0,3.0,3.0,OCEYIF_FSR
qmof-c8df599,True,26.018,0.09637,23.79,2.0,1.0,0.0,1.0,0.0,0.0,0.0,OCIVAA01_FSR
qmof-3db4dff,True,339.33400000000006,2.6898,94.59,26.0,6.0,1.0,5.0,2.0,5.0,5.0,EJINOB_FSR
qmof-5c369eb,True,512.7500000000002,9.124399999999998,25.78,34.0,6.0,0.0,6.0,7.0,6.0,6.0,ODISOL_FSR
qmof-99ecd48,True,179.10699999999994,-1.4426000000000003,100.16,13.0,5.0,0.0,4.0,2.0,1.0,1.0,NUNGEK_FSR
qmof-aa314f7,True,236.232,1.7385999999999995,98.37,16.0,7.0,0.0,3.0,2.0,2.0,2.0,NUNWAV_FSR
qmof-64a2be7,False,,,,,,,,,,,OBORIH_FSR
qmof-ea27d90,True,242.238,1.0537999999999998,83.98,18.0,6.0,2.0,4.0,2.0,2.0,2.0,NUZJEZ01_FSR
qmof-2253402,True,138.10199999999998,-1.3165,67.07,10.0,4.0,0.0,3.0,1.0,1.0,1.0,OROZOL_FSR
qmof-1db968d,False,,,,,,,,,,,OQIJOO_FSR
qmof-ba7d63d,True,144.126,-1.9533999999999987,80.25999999999999,10.0,4.0,0.0,4.0,5.0,0.0,0.0,OQOGAD_FSR
qmof-8a2fa8a,True,206.228,1.9727700000000001,49.57,16.0,3.0,0.0,3.0,0.0,2.0,2.0,OTOXEB_FSR
qmof-0888573,True,380.31600000000003,0.5419999999999991,161.20999999999998,28.0,10.0,1.0,9.0,5.0,3.0,3.0,OVAFUN_FSR
qmof-8ce647a,True,336.3980000000001,5.131000000000005,50.5,26.0,4.0,0.0,4.0,4.0,4.0,4.0,OSOGIO_FSR
qmof-46e5a60,False,,,,,,,,,,,OSOGOU_FSR
qmof-a374762,True,350.1430000000001,-7.918809999999997,295.12,25.0,17.0,0.0,13.0,4.0,0.0,2.0,DUNLIJ_FSR
qmof-20e5849,True,462.36600000000027,-1.7013999999999985,178.98,34.0,10.0,0.0,10.0,10.0,3.0,3.0,VIDNII_FSR
qmof-b5db4ad,False,,,,,,,,,,,VIGZES_FSR
qmof-f5b3fd7,True,264.292,1.8761999999999996,61.42,20.0,6.0,0.0,6.0,3.0,4.0,4.0,OPUYAA_FSR
qmof-a6977a3,False,,,,,,,,,,,DUWSOE_FSR
qmof-68c173d,True,238.294,2.10058,53.980000000000004,18.0,4.0,0.0,2.0,5.0,2.0,2.0,DUWSUK_FSR
qmof-fb69b28,True,88.01799999999999,-3.5138000000000003,80.25999999999999,6.0,4.0,0.0,4.0,0.0,0.0,0.0,DUWXID01_FSR
qmof-042f5d3,True,249.25300000000004,1.5385900000000001,49.97,19.0,5.0,0.0,4.0,1.0,2.0,4.0,OSEMUV_FSR
qmof-a7ea515,True,289.29400000000004,2.3336000000000006,72.81,22.0,5.0,0.0,5.0,4.0,3.0,3.0,OSEWOZ_FSR
qmof-4269ab3,True,164.15999999999997,1.88182,56.87,12.0,3.0,0.0,1.0,2.0,1.0,1.0,OSIBOI01_FSR
qmof-48504ab,True,165.11200000000002,-2.6016999999999992,124.61000000000001,12.0,7.0,0.0,4.0,1.0,1.0,1.0,DURKIL_FSR
qmof-2ca6d90,True,179.17999999999998,0.05479999999999985,65.91,12.0,5.0,0.0,5.0,1.0,2.0,2.0,DURKOR_FSR
qmof-75577f5,True,762.5880000000005,5.089280000000005,379.96,52.0,22.0,10.0,12.0,4.0,2.0,6.0,DURTEQ_FSR
qmof-f108d47,True,156.18799999999996,2.1435999999999993,25.78,12.0,2.0,0.0,2.0,1.0,2.0,2.0,OQUWAZ_FSR
qmof-0fbfb10,True,444.48600000000016,3.9772000000000034,80.25999999999999,34.0,4.0,0.0,4.0,7.0,4.0,4.0,NUXYOW_FSR
qmof-6a17ede,True,512.4740000000003,-1.5650199999999943,166.99999999999997,38.0,10.0,0.0,10.0,7.0,2.0,4.0,OCEJAK01_FSR
qmof-f284c0f,True,209.11299999999994,-1.6782000000000001,123.39999999999998,15.0,7.0,0.0,6.0,3.0,1.0,1.0,OCEROE_FSR
qmof-683545f,True,110.16099999999999,1.638,12.89,7.0,2.0,0.0,1.0,0.0,1.0,1.0,OFIZAF_FSR
qmof-2c408e6,True,122.10299999999997,-0.5549000000000004,53.019999999999996,9.0,3.0,0.0,3.0,1.0,1.0,1.0,OFOCIY_FSR
qmof-2869025,True,209.11299999999994,-1.6782000000000001,123.39999999999998,15.0,7.0,0.0,6.0,3.0,1.0,1.0,VIMMUA_FSR
qmof-c2b42fd,True,188.186,0.6204000000000001,53.879999999999995,14.0,4.0,0.0,2.0,1.0,2.0,2.0,OFEJIS_FSR
qmof-07ff184,True,333.19200000000006,-4.258099999999999,209.25,24.0,12.0,1.0,11.0,4.0,2.0,2.0,EHAHIF_FSR
qmof-d29bd71,False,,,,,,,,,,,DUZVEB_FSR
qmof-5c8908e,True,80.08999999999999,0.47659999999999986,25.78,6.0,2.0,0.0,2.0,0.0,1.0,1.0,ONOVET_FSR
qmof-70585b5,True,69.067,-0.19530000000000008,41.57,5.0,3.0,1.0,2.0,0.0,1.0,1.0,OPITOY_FSR
qmof-c0a61f9,True,242.286,0.5931999999999995,58.040000000000006,18.0,6.0,0.0,6.0,2.0,2.0,3.0,OPIZET_FSR
qmof-a02c95b,True,492.4040000000002,-4.266199999999998,218.55999999999995,36.0,14.0,0.0,14.0,6.0,3.0,4.0,OPIZUJ_FSR
qmof-3e6ec79,True,434.5080000000001,4.554300000000002,110.26,32.0,8.0,0.0,5.0,4.0,5.0,5.0,OPOGAC_FSR
qmof-8a3ffa2,True,95.06500000000001,0.011269999999999919,74.97,7.0,5.0,0.0,4.0,0.0,0.0,1.0,OPOHIL_FSR
qmof-26c54ef,True,148.141,-0.1553000000000001,53.019999999999996,11.0,3.0,0.0,3.0,2.0,1.0,1.0,ODIZOQ01_FSR
qmof-fc8917e,False,,,,,,,,,,,EHIYUQ_FSR
qmof-95ecaaa,True,96.06299999999999,-0.9077999999999999,73.94,5.0,5.0,0.0,2.0,0.0,0.0,0.0,EJAWUH_FSR
qmof-03bce06,False,,,,,,,,,,,VICJUM_FSR
qmof-53f3394,True,114.193,1.6097700000000001,23.79,7.0,2.0,0.0,2.0,0.0,0.0,1.0,EDURUT_FSR
qmof-1a901aa,True,303.2300000000001,-1.0144000000000009,162.31,22.0,9.0,1.0,8.0,3.0,2.0,2.0,EFEYIZ_FSR
qmof-4a15926,True,506.5180000000003,2.31944,132.97,38.0,9.0,0.0,9.0,6.0,5.0,5.0,EFOZAC_FSR
qmof-28d5f98,False,,,,,,,,,,,EFUKUM_FSR
qmof-5811114,True,223.12800000000001,0.9466999999999998,87.58000000000001,15.0,7.0,0.0,4.0,2.0,2.0,2.0,ONIPEI_FSR
qmof-6238cac,True,350.23800000000006,-3.4595999999999982,160.51999999999998,26.0,8.0,0.0,8.0,4.0,2.0,2.0,ONIWAK_FSR
qmof-99cdb42,True,156.18799999999996,2.1435999999999993,25.78,12.0,2.0,0.0,2.0,1.0,2.0,2.0,EBASUX01_FSR
qmof-9a3d32f,True,350.29400000000004,-1.232799999999999,160.01999999999998,26.0,10.0,0.0,8.0,5.0,3.0,3.0,EBEMEE_FSR
qmof-20e5839,True,136.15399999999997,1.2797999999999998,45.480000000000004,10.0,3.0,1.0,3.0,1.0,1.0,1.0,OMOFUR_FSR
qmof-18925a4,False,,,,,,,,,,,DUXKIR_FSR
qmof-402d546,False,,,,,,,,,,,DUXZEC_FSR
qmof-e5ef618,True,213.204,0.24299999999999977,74.31,16.0,7.0,0.0,7.0,2.0,3.0,3.0,ODUSOX_FSR
qmof-e057c66,True,168.219,2.7952900000000014,12.89,13.0,1.0,0.0,1.0,2.0,1.0,2.0,EGETAN_FSR
qmof-8ce7f32,True,165.11200000000002,-2.6016999999999992,124.61000000000001,12.0,7.0,0.0,4.0,1.0,1.0,1.0,EGOFAI_FSR
qmof-f0dfa44,True,136.118,1.0425900000000001,75.9,10.0,6.0,0.0,5.0,0.0,0.0,2.0,OFUZUL_FSR
qmof-09f467e,True,110.16099999999999,1.638,12.89,7.0,2.0,0.0,1.0,0.0,1.0,1.0,OFIYUY_FSR
qmof-f6afc69,True,67.071,0.26089000000000007,24.72,5.0,2.0,0.0,2.0,0.0,0.0,1.0,BETJAM_FSR
qmof-fb99880,True,42.021,-1.4418000000000002,58.7,3.0,3.0,0.0,0.0,0.0,0.0,0.0,VAQHAW_FSR
qmof-5c5f15c,False,,,,,,,,,,,VAQKIH_FSR
qmof-8ef3f6d,True,164.11599999999996,-1.5864000000000003,80.25999999999999,12.0,4.0,0.0,4.0,2.0,1.0,1.0,VASKOR_FSR
qmof-42d7698,True,202.282,2.7689000000000004,25.78,14.0,3.0,0.0,3.0,3.0,2.0,2.0,BEZTUX_FSR
qmof-b8dd1c7,True,269.16499999999996,-2.1477999999999993,141.86,19.0,9.0,0.0,8.0,7.0,1.0,1.0,BIBFOJ_FSR
qmof-be1b28a,False,,,,,,,,,,,BIFHEF_FSR
qmof-3ae8344,True,264.10999999999996,1.9184,114.39999999999999,16.0,8.0,2.0,2.0,4.0,1.0,1.0,BIFWEU_FSR
qmof-76aed81,True,473.3570000000001,-3.9758099999999974,224.78999999999996,35.0,13.0,1.0,12.0,6.0,3.0,4.0,OPENON_FSR
qmof-861877e,False,,,,,,,,,,,ONIHUQ_FSR
qmof-5df454d,False,,,,,,,,,,,ONINOQ_FSR
qmof-b42feba,True,224.13600000000002,0.5084999999999997,87.91000000000001,15.0,7.0,1.0,4.0,2.0,2.0,2.0,ONIPAE_FSR
qmof-a18c01f,False,,,,,,,,,,,OFOSOS_FSR
qmof-58b9289,True,278.289,1.7392,99.72,19.0,7.0,0.0,4.0,2.0,2.0,2.0,OHEQAT_FSR
qmof-7b915ca,False,,,,,,,,,,,OHIFOA_FSR
qmof-0f8af41,True,26.018,0.09637,23.79,2.0,1.0,0.0,1.0,0.0,0.0,0.0,EDURED_FSR
qmof-a001d0d,True,138.10199999999998,1.7386,63.04,10.0,4.0,0.0,2.0,1.0,1.0,1.0,BETWAZ_FSR
qmof-d3b25c3,True,241.23600000000002,0.8609899999999999,119.03999999999999,16.0,10.0,0.0,8.0,1.0,0.0,2.0,VEPCIF_FSR
qmof-b477ed1,False,,,,,,,,,,,OJOLEG_FSR
qmof-d280801,True,179.10699999999997,-1.4426,100.16,13.0,5.0,0.0,4.0,2.0,1.0,1.0,OKAZOR_FSR
qmof-202a1af,True,179.10699999999997,-1.4426,100.16,13.0,5.0,0.0,4.0,2.0,1.0,1.0,OKAZUX_FSR
qmof-a6894e8,True,304.317,0.8451899999999998,86.19000000000001,23.0,8.0,0.0,7.0,4.0,3.0,4.0,ECOYIG_FSR
qmof-77a1ed6,True,150.142,2.4694000000000003,0.0,8.0,2.0,0.0,0.0,3.0,0.0,0.0,VERHAB_FSR
qmof-3e210ac,False,,,,,,,,,,,EBOFAD_FSR
qmof-5d155f8,True,214.17599999999996,-0.43320000000000025,80.25999999999999,16.0,4.0,0.0,4.0,2.0,2.0,2.0,OMURUK_FSR
qmof-b0fd440,True,214.17599999999996,-0.43320000000000025,80.25999999999999,16.0,4.0,0.0,4.0,2.0,2.0,2.0,ONAMAT_FSR
qmof-d589613,True,395.6290000000001,4.2977000000000025,85.80999999999999,25.0,8.0,0.0,4.0,2.0,3.0,3.0,EBITAM_FSR
qmof-249c513,False,,,,,,,,,,,EBOBOO_FSR
qmof-ff989c9,False,,,,,,,,,,,VEFTEF_FSR
qmof-7847c76,True,80.08999999999999,0.4765999999999999,25.78,6.0,2.0,0.0,2.0,0.0,1.0,1.0,VEVJEL_FSR
qmof-68bb3f2,True,200.18500000000003,-0.5082000000000009,110.26,15.0,7.0,0.0,4.0,1.0,2.0,2.0,VEYTID_FSR
qmof-7885ed1,False,,,,,,,,,,,VEZZOR_FSR
qmof-76d822e,False,,,,,,,,,,,HUSFUX_FSR
qmof-dc328b4,False,,,,,,,,,,,HUVJIT_FSR
qmof-a4541ac,False,,,,,,,,,,,HOXFEG_FSR
qmof-ecfd269,True,197.241,2.4144000000000005,51.269999999999996,15.0,3.0,1.0,3.0,2.0,2.0,2.0,HIXMEJ_FSR
qmof-6a96bb3,True,197.241,2.4144000000000005,51.269999999999996,15.0,3.0,1.0,3.0,2.0,2.0,2.0,HIXMIN_FSR
qmof-7415286,False,,,,,,,,,,,HIYMEI_FSR
qmof-71d9329,True,42.021,-1.4418000000000002,58.7,3.0,3.0,0.0,0.0,0.0,0.0,0.0,HUFJUN_FSR
qmof-c8854ce,True,170.14499999999995,-1.5249000000000001,80.25999999999999,11.0,5.0,0.0,5.0,2.0,1.0,1.0,HOXKOV_FSR
qmof-e992e64,False,,,,,,,,,,,HOYLIS_FSR
qmof-1329145,False,,,,,,,,,,,HOYMAL_FSR
qmof-a3b763d,True,454.21600000000024,-0.9012199999999995,281.29999999999995,32.0,18.0,2.0,12.0,6.0,0.0,2.0,TARPUY_FSR
qmof-65d1b27,True,366.1980000000001,0.1891799999999998,206.69999999999996,26.0,14.0,0.0,10.0,4.0,0.0,2.0,TARQEJ_FSR
qmof-cc4c6c7,False,,,,,,,,,,,CAPTEV_FSR
qmof-2449d69,True,59.044,-1.2438,40.129999999999995,4.0,2.0,0.0,2.0,0.0,0.0,0.0,CAQSUK_FSR
qmof-22d43db,True,240.27,0.9661999999999998,61.42,18.0,6.0,0.0,6.0,4.0,3.0,3.0,TAPTOU_FSR
qmof-9e9c33f,True,352.302,-0.9659999999999986,134.14,26.0,8.0,0.0,6.0,3.0,3.0,3.0,HOQMIL01_FSR
qmof-9a10dde,False,,,,,,,,,,,VERHEF_FSR
qmof-45da32e,True,123.09099999999998,-1.1599000000000004,65.91,9.0,4.0,0.0,4.0,1.0,1.0,1.0,YOSLIB01_FSR
qmof-9c5c154,False,,,,,,,,,,,ACISEM_FSR
qmof-d33c8e0,True,484.8990000000002,4.239020000000004,176.46000000000004,31.0,14.0,1.0,4.0,5.0,2.0,3.0,HOMMIG_FSR
qmof-b21c6f8,False,,,,,,,,,,,HOGJIY_FSR
qmof-29e0c99,True,156.18799999999996,2.1435999999999993,25.78,12.0,2.0,0.0,2.0,1.0,2.0,2.0,HOCPUM_FSR
qmof-e2faba1,True,150.165,-0.34836,84.48,11.0,5.0,0.0,2.0,0.0,1.0,1.0,HOQKOO_FSR
qmof-afc3059,True,214.17599999999996,-0.43320000000000003,80.25999999999999,16.0,4.0,0.0,4.0,2.0,2.0,2.0,AGOXAX_FSR
qmof-4140970,True,80.08999999999999,0.4765999999999999,25.78,6.0,2.0,0.0,2.0,0.0,1.0,1.0,YITDUC_FSR
qmof-7867d26,True,280.38300000000004,2.7309800000000015,75.35,17.0,8.0,0.0,7.0,3.0,2.0,2.0,YIYYIP_FSR
qmof-f4eeaf7,True,209.11299999999994,-1.6782000000000001,123.4,15.0,7.0,0.0,6.0,3.0,1.0,1.0,YISJAM_FSR
qmof-9d2a214,True,376.5000000000001,6.165200000000007,44.24,28.0,4.0,0.0,4.0,8.0,3.0,3.0,YIWKUN_FSR
qmof-4973626,True,404.5540000000002,6.660400000000006,44.24000000000001,30.0,4.0,0.0,4.0,10.0,3.0,3.0,YIWLEY_FSR
qmof-f87c9d1,True,182.226,2.6470000000000002,25.78,14.0,2.0,0.0,2.0,2.0,2.0,2.0,YIWRAZ_FSR
qmof-4472105,False,,,,,,,,,,,YIXKEV_FSR
qmof-8f721fc,True,164.11599999999996,-1.5864000000000003,80.25999999999999,12.0,4.0,0.0,4.0,2.0,1.0,1.0,AFUQIB_FSR
qmof-37d508d,False,,,,,,,,,,,AFUXAC_FSR
qmof-b9a1228,True,339.17600000000004,3.4994000000000014,141.71,23.0,11.0,0.0,7.0,6.0,2.0,2.0,AGACIW01_FSR
qmof-1b80432,False,,,,,,,,,,,AGEZUJ_FSR
qmof-c6e619f,True,165.10399999999996,-2.1914,93.15,12.0,5.0,0.0,5.0,2.0,1.0,1.0,YIMNUF_FSR
qmof-52917da,False,,,,,,,,,,,HIYMIM_FSR
qmof-0d463af,True,164.11599999999996,-1.5864000000000003,80.25999999999999,12.0,4.0,0.0,4.0,2.0,1.0,1.0,HIYZEV01_FSR
qmof-7bf003d,True,268.22799999999995,-0.49940000000000007,108.46000000000001,20.0,6.0,0.0,4.0,5.0,2.0,2.0,HOQGAX_FSR
qmof-6a27bf1,False,,,,,,,,,,,YOFLIP_FSR
qmof-75c9ad5,True,156.18799999999996,2.1435999999999993,25.78,12.0,2.0,0.0,2.0,1.0,2.0,2.0,HODNOF_FSR
qmof-2da2c80,True,403.3220000000001,-0.1907000000000006,157.69,30.0,8.0,1.0,7.0,6.0,3.0,3.0,HOGQIF_FSR
qmof-3e982c9,True,338.297,0.13619999999999977,176.04000000000002,23.0,10.0,2.0,5.0,3.0,2.0,2.0,HOJJEX_FSR
qmof-f80de30,True,324.3140000000001,1.0491399999999995,145.84,22.0,9.0,1.0,5.0,2.0,2.0,2.0,HOJJIB_FSR
qmof-a144bb5,True,398.4630000000002,-0.5490999999999957,112.51999999999998,29.0,8.0,0.0,8.0,8.0,2.0,3.0,HOJLEY_FSR
qmof-61a8e50,True,164.11599999999996,-1.5864000000000003,80.25999999999999,12.0,4.0,0.0,4.0,2.0,1.0,1.0,HOMTAE_FSR
qmof-4a90838,True,156.18799999999996,2.1435999999999993,25.78,12.0,2.0,0.0,2.0,1.0,2.0,2.0,ACIJAX_FSR
qmof-04ef21f,True,294.24300000000005,-4.648699999999998,157.34,21.0,9.0,2.0,9.0,3.0,1.0,2.0,YORYEK_FSR
qmof-b8cc0aa,True,214.17599999999996,-0.43320000000000025,80.25999999999999,16.0,4.0,0.0,4.0,2.0,2.0,2.0,YOSDOA_FSR
qmof-d55dd9b,False,,,,,,,,,,,YISHOA_FSR
qmof-c7fbe0d,True,166.09199999999998,-2.7964,106.03999999999999,12.0,6.0,0.0,6.0,2.0,1.0,1.0,VELFOI_FSR
qmof-11b9e62,False,,,,,,,,,,,VEDRAY_FSR
qmof-8e66c1e,True,308.384,5.477600000000004,25.78,24.0,2.0,0.0,2.0,3.0,4.0,4.0,OKONOT_FSR
qmof-8ccd876,False,,,,,,,,,,,EBUFIS_FSR
qmof-8c3a7df,True,244.206,-1.1098,106.03999999999999,18.0,6.0,0.0,6.0,2.0,2.0,2.0,OKEWUX_FSR
qmof-00052d0,True,123.09099999999998,-1.1599000000000004,65.91,9.0,4.0,0.0,4.0,1.0,1.0,1.0,OKIHAR_FSR
qmof-21356e5,True,551.4710000000002,0.36058999999999997,219.13,41.0,13.0,3.0,10.0,7.0,4.0,5.0,OKIMEC_FSR
qmof-9cdf88c,True,211.109,-4.673699999999999,146.16999999999996,15.0,8.0,0.0,8.0,1.0,1.0,1.0,OMODIE_FSR
qmof-a5b4f8a,False,,,,,,,,,,,OLEXOS_FSR
qmof-3b7796c,True,186.20699999999997,-0.7830999999999997,80.25999999999999,13.0,4.0,0.0,4.0,8.0,0.0,0.0,OLIGOH_FSR
qmof-6c51382,True,699.0000000000001,5.271800000000004,154.85999999999999,40.0,16.0,2.0,14.0,12.0,2.0,2.0,OLIHIB_FSR
qmof-9570dfb,True,104.978,-0.36402000000000007,23.79,3.0,2.0,0.0,1.0,0.0,0.0,0.0,OLOZAQ_FSR
qmof-2941470,True,133.12599999999998,1.10689,36.97,10.0,2.0,0.0,1.0,1.0,1.0,1.0,OLUGOR_FSR
qmof-9c6ea2c,True,42.021,-1.4418000000000002,58.7,3.0,3.0,0.0,0.0,0.0,0.0,0.0,EBODEF_FSR
qmof-1580a8b,False,,,,,,,,,,,OKIYEO_FSR
qmof-b7b79de,True,115.22100000000002,2.5166000000000004,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,OJEPIE_FSR
qmof-638e1d5,True,100.12100000000001,-0.31070000000000014,41.13,7.0,3.0,2.0,1.0,0.0,0.0,1.0,OJIWIP_FSR
qmof-74470b6,True,305.32500000000005,0.9422799999999998,85.33000000000001,23.0,8.0,1.0,7.0,4.0,2.0,4.0,ECOZIH_FSR
qmof-56bffcf,True,148.169,0.5853999999999999,35.64,11.0,4.0,0.0,4.0,2.0,2.0,2.0,ECULEU_FSR
qmof-7f6d5c2,True,447.40700000000015,0.49799999999999933,159.04000000000002,33.0,11.0,0.0,10.0,7.0,4.0,4.0,ECUVAB_FSR
qmof-89d52dd,False,,,,,,,,,,,ECUWAC_FSR
qmof-de78dd0,True,661.6600000000003,4.783580000000005,77.53999999999999,42.0,10.0,0.0,8.0,4.0,2.0,8.0,VEPFAX11_FSR
