qmof_id,name,analysis_bin,info.pld,info.lcd,info.density,info.volume,info.natoms,info.symmetry.spacegroup_number,info.mofid.topology,info.synthesized,primary_metal,metal_signature,n_metal_types,linker_scaffold
qmof-fc713a7,GAJDIH_FSR,bandgap_2.0_to_2.5eV,1.51053,2.48914,3.031030443,869.5381751,66,2,,True,Cu,unknown,0,
qmof-f843b93,PEVCEZ_FSR,bandgap_2.0_to_2.5eV,0.86001,2.15648,1.579937164,453.9346883,41,2,,True,Cu,[Cu],1,
qmof-303c74f,PEPVEM_FSR,bandgap_2.0_to_2.5eV,1.09245,2.59513,2.419556489,1522.601044,134,2,,True,Mo,[Cu]|[Mo]|[O],3,
qmof-ccb2028,PEPBAP_FSR,bandgap_2.0_to_2.5eV,1.0894,2.05106,3.744421819,789.9088465,48,14,,True,Cd,I[Cd]I,1,c1cc(-c2ccnnc2)cnn1
qmof-7b3d567,DODQIX_FSR,bandgap_2.0_to_2.5eV,1.19273,2.51227,2.517254081,1434.413493,126,2,,True,Mo,[O][Mo]1234O[Mo]56([O])O[Cu]O[Mo]789([O]2[Mo]2%10([O]%113[Mo]3%12%13%14[O]1[Mo]1([O]47[Mo]%11([O]31)([O]8%10)([O])O[Mo](O%14)(O2)(O[Cu]O%13)[O])(O5)([O])O[Cu]O%12)([O])O[Cu]O9)O6,1,O=C(c1ccncc1)c1cccnc1
qmof-9fbe71b,DOFWUR_FSR,bandgap_2.0_to_2.5eV,0.82613,2.22252,2.026902832,998.7632145,90,43,sql,True,Ba,[OH2][Ba]([OH2])([OH2])[OH2],1,O=C1C=C[NH+]C=C1
qmof-34515cf,GAHZUN_FSR,bandgap_2.0_to_2.5eV,1.43416,2.4727,3.028831882,870.1693534,66,2,,True,Cu,unknown,0,
qmof-1a00b4b,KUQYAX_FSR,bandgap_2.0_to_2.5eV,1.02152,2.91505,1.71759154,1215.952852,124,2,,True,Cd,unknown,0,
qmof-ee4de36,XELQIP_FSR,bandgap_2.0_to_2.5eV,1.08704,1.72405,3.070187976,1269.556675,76,2,,True,Hg,unknown,0,
qmof-9d3a481,XELQEL_FSR,bandgap_2.0_to_2.5eV,1.10466,2.05282,3.307962255,1367.049024,76,14,,True,Hg,unknown,0,
qmof-6815e74,ASUQAI01_FSR,bandgap_2.0_to_2.5eV,0.9893,1.66699,2.391764505,463.2688515,44,2,,True,Cu,unknown,0,
qmof-2370a00,GALXOI_FSR,bandgap_2.0_to_2.5eV,1.16617,1.66005,2.962400922,817.7063263,68,14,,True,Ag,[Ag][Ag]|[Cu]|[F]|[Mo]|[O],5,c1cnccn1
qmof-6a436c8,KUQCUV_FSR,bandgap_2.0_to_2.5eV,1.12867,1.92808,2.201065474,479.8514766,32,2,,True,Cs,[Cs],1,O=C1C=CC(=O)N1
qmof-3fd032f,KOJCUI_FSR,bandgap_2.0_to_2.5eV,4.89358,5.40121,1.531167518,1735.875893,132,45,,True,Mn,[Mn],1,c1ccc(Nc2ccccc2)cc1
qmof-f3defa1,KOHVEJ_FSR,bandgap_2.0_to_2.5eV,0.84068,2.10337,1.685098566,1120.224553,112,2,,True,Ag,[Ag],1,c1cc(-c2ccncc2)ccn1
qmof-0154f42,KIZXIA_FSR,bandgap_2.0_to_2.5eV,0.98195,2.19256,1.902975123,796.3626436,76,19,,True,Cu,unknown,0,
qmof-84f5fd4,GAXNIE_FSR,bandgap_2.0_to_2.5eV,0.8997,2.43809,1.945230421,564.6321257,54,2,,True,Cu,unknown,0,
qmof-e4d678d,PIFROM_FSR,bandgap_2.0_to_2.5eV,2.27868,4.18671,1.258876946,1057.342902,82,2,,True,Cu,Cl[Cu]Cl,1,c1cn(Cc2ccc(Cn3ccnc3)cc2)cn1
qmof-ce57f55,URIWOJ_FSR,bandgap_2.0_to_2.5eV,0.45105,1.27817,2.008085267,612.4548303,52,14,kgm,True,K,O|[K],2,c1n[nH]c(-c2ncn[nH]2)n1
qmof-837f84a,PEYVAS_FSR,bandgap_2.0_to_2.5eV,2.29144,3.22836,2.008416883,998.1793442,92,2,,True,Sm,[OH2][Sm]([OH2])([OH2])[OH2],1,O=C1c2ccccc2C(=O)c2ccccc21.O=C1c2ccccc2C(=O)c2ccccc21
qmof-116061c,DINYEG01_FSR,bandgap_2.0_to_2.5eV,0.55143,1.50985,1.740912548,908.9611449,88,14,,True,K,O|[K],2,c1ccccc1
qmof-c158d1f,PEYTOE_FSR,bandgap_2.0_to_2.5eV,2.24152,3.19908,2.038941166,997.1874017,92,2,,True,Tb,[OH2][Tb]([OH2])([OH2])[OH2],1,O=C1c2ccccc2C(=O)c2ccccc21.O=C1c2ccccc2C(=O)c2ccccc21
qmof-8ac4d87,PEYTIY_FSR,bandgap_2.0_to_2.5eV,2.10516,3.097,2.063564905,991.041343,92,2,,True,Dy,[OH2][Dy]([OH2])([OH2])[OH2],1,O=C1c2ccccc2C(=O)c2ccccc21.O=C1c2ccccc2C(=O)c2ccccc21
qmof-f1b0a1e,PEYTEU_FSR,bandgap_2.0_to_2.5eV,2.18573,3.16419,2.069622242,995.7774438,92,2,,True,Er,[OH2][Er]([OH2])([OH2])[OH2],1,O=C1c2ccccc2C(=O)c2ccccc21.O=C1c2ccccc2C(=O)c2ccccc21
qmof-003f026,PEYGUW_FSR,bandgap_2.0_to_2.5eV,0.95202,1.71379,1.947005684,969.5174791,88,14,,True,Ca,unknown,0,
qmof-abe6699,PESGEB_FSR,bandgap_2.0_to_2.5eV,1.1848,2.54491,1.634790386,719.6205935,62,1,sql,True,Fe,[Fe],1,C(=Cc1ccncc1)c1ccncc1
qmof-43f07bb,GASTUP_FSR,bandgap_2.0_to_2.5eV,0.89722,1.57126,1.793485341,757.9284807,62,15,bey,True,K,[K][OH2][K],1,N=C1C=CC=CC1=O.O=C1C=C[CH]C=C1
qmof-6fe62e0,KOGNIE_FSR,bandgap_2.0_to_2.5eV,1.60911,2.67898,2.047084352,959.4823975,92,2,,True,Cu,[Cu],1,c1cc(-n2cnnc2)nc(-n2cnnc2)c1.c1ccccc1
qmof-0b83e38,GEBQUB01_FSR,bandgap_2.0_to_2.5eV,1.07714,1.89599,1.514366889,1245.969967,136,14,,True,Li,[OH2][Li][OH2],1,O=C1[CH]C(=O)C(=O)[CH]C1=O.[Li]1[O]c2cc3c(cc2[O]1)[O][Li][O]3
qmof-2bb9974,ASEWUQ_FSR,bandgap_2.0_to_2.5eV,0.85545,2.49549,1.912664406,862.6632772,64,2,,True,V,unknown,0,
qmof-86eb544,XIHFAV_FSR,bandgap_2.0_to_2.5eV,1.22847,1.79576,3.963220975,543.2152129,28,2,,True,Cu,unknown,0,
qmof-6bf0ec2,KIVWAO01_FSR,bandgap_2.0_to_2.5eV,1.10303,2.06307,1.696826668,1087.484584,96,62,,True,Cu,[Cu],1,
qmof-d3fd7fc,KIVFUR_FSR,bandgap_2.0_to_2.5eV,1.03057,2.21093,1.548539459,1054.810848,102,2,,True,Zn,[Zn],1,c1ccc([N][N]c2ccccc2)cc1
qmof-dc0fa21,KICZOM_FSR,bandgap_2.0_to_2.5eV,0.92846,1.72349,2.964532786,885.1056945,80,14,,True,Cu,Br[Cu][Cu]Br,1,c1cnccn1
qmof-58cb01d,KIQZIW_FSR,bandgap_2.0_to_2.5eV,0.48606,1.83675,1.946690045,785.3712494,68,14,,True,K,O|[K],2,
qmof-0ca7b2c,XILDUS_FSR,bandgap_2.0_to_2.5eV,1.10752,2.20388,1.766023819,600.2374072,58,1,,True,Mn,[Mn],1,c1ccc(C2=NN=C(c3ccccn3)[N]2)nc1
qmof-9576b30,UJACOX_FSR,bandgap_2.0_to_2.5eV,1.04996,2.00682,1.702829345,693.6239337,62,2,,True,Mn,[Mn],1,
qmof-0a24818,UJACIR_FSR,bandgap_2.0_to_2.5eV,0.79705,1.9969,1.584993717,702.4077188,68,2,,True,Mn,[Mn],1,
qmof-534ae51,UJUJOZ_FSR,bandgap_2.0_to_2.5eV,2.25297,4.22159,1.464012684,1091.148007,88,2,,True,Cu,unknown,0,
qmof-c0f392b,DIDDIE_FSR,bandgap_2.0_to_2.5eV,4.6786,6.4351,0.915527725,1765.910357,102,2,,True,Zn,[Zn],1,c1cc([N][N]c2ccncc2)ccn1.c1ccc(Oc2ccccc2)cc1
qmof-6c1d234,PIHNIF_FSR,bandgap_2.0_to_2.5eV,1.02262,2.80799,1.922074894,970.543084,92,62,rna,True,Ni,[Ni],1,[CH]1C=CC=CN1
qmof-a1f2118,DIDKEJ_FSR,bandgap_2.0_to_2.5eV,1.26032,2.20869,2.205970451,788.9886525,76,14,,True,Ag,[Ag][Ag],1,C1=N[N]C=C1c1c2ccccc2c([C]2C=NN=C2)c2ccccc12.[CH]1N=NC=C1c1c2ccccc2c(C2=C[N]N=C2)c2ccccc12
qmof-14b3a73,XINKEL_FSR,bandgap_2.0_to_2.5eV,0.91219,1.50927,2.24224469,332.2863995,32,2,,True,Cu,[Cu]|[Mn],2,c1ccncc1
qmof-96bfe65,KEXDUN_FSR,bandgap_2.0_to_2.5eV,3.7099,4.59315,1.628904863,1425.332955,86,2,pcu,True,Cu,[Cu]1[S]2[Cu]3[Mo]4562[S]1[Cu]4([S]35)O[Mo]1234[Cu]5(O6)[S]1[Cu][S]3[Cu]4[S]25,1,c1cc(-c2ccncc2)ccn1
qmof-ac6a77a,KEWZOD_FSR,bandgap_2.0_to_2.5eV,4.58473,8.13311,0.82887956,3179.007171,148,55,,True,Zn,[Zn],1,C(#Cc1ccccc1)c1ccccc1.c1cc(-c2ccncc2)ccn1
qmof-6977d9d,KETYAM01_FSR,bandgap_2.0_to_2.5eV,0.91792,2.02265,1.737241522,449.5496386,46,2,,True,Cr,unknown,0,
qmof-cd3310b,GEPZOS_FSR,bandgap_2.0_to_2.5eV,1.47774,2.86113,2.550460543,747.5514337,54,2,,True,Organic_Only,[O][U]([O])[OH2],1,O=C1[CH]C(=O)C(=O)[CH]C1=O
qmof-e100550,KIBCAA_FSR,bandgap_2.0_to_2.5eV,1.25611,1.94922,3.378033472,774.3964887,64,14,,True,Cu,[Cu]O[Re]([O])([O])[O],1,c1cnccn1
qmof-cdc4bef,KERKEY_FSR,bandgap_2.0_to_2.5eV,1.16347,2.14712,1.645256933,1591.092529,146,7,,True,Sn,unknown,0,
qmof-cc65277,KECGUV_FSR,bandgap_2.0_to_2.5eV,1.32137,2.00184,1.61801519,1209.897482,126,15,,True,Mn,[OH2][Mn][OH2],1,c1ccc2nc(-c3ccc4ccccc4n3)ccc2c1
qmof-b1e4752,GEZVEO_FSR,bandgap_2.0_to_2.5eV,0.93334,2.75422,2.027900193,1493.907937,140,15,,True,Ag,[Ag],1,c1ccc(-c2cncnc2)cc1
qmof-a6a8f49,GIFLAL_FSR,bandgap_2.0_to_2.5eV,1.35983,2.34143,1.973062324,1382.516947,128,2,,True,Cd,unknown,0,
qmof-5bdb017,GIFKOY_FSR,bandgap_2.0_to_2.5eV,0.92551,2.47695,1.99058821,1512.96356,146,41,,True,Zn,unknown,0,
qmof-7dd3a77,UHOTUH_FSR,bandgap_2.0_to_2.5eV,0.9349,1.82815,2.1964172,996.3582775,80,14,sra,True,Rb,[OH2][Rb],1,O=C1[CH]C(=O)C(=O)[CH]C1=O
qmof-d690c9a,UHOTER_FSR,bandgap_2.0_to_2.5eV,0.94071,1.57401,1.74951345,990.849398,92,33,,True,Li,[Li],1,O=C1[CH]C(=O)C(=O)C=C1
qmof-98f79b2,UHOSUG_FSR,bandgap_2.0_to_2.5eV,0.94391,1.93921,2.385773615,1049.347993,80,14,sra,True,Cs,[OH2][Cs][OH3],1,O=C1[CH]C(=O)C(=O)[CH]C1=O
qmof-64e197b,BOLYIM_FSR,bandgap_2.0_to_2.5eV,0.72608,1.41552,2.060348091,483.7012089,50,2,,True,Mn,[OH2][Mn][OH2],1,c1ccccc1
qmof-9d372e0,PUQFIQ_FSR,bandgap_2.0_to_2.5eV,1.01645,2.34558,1.570645,1104.257258,98,15,,True,Mn,[Mn],1,c1ccccc1
qmof-02e2726,POFDUK_FSR,bandgap_2.0_to_2.5eV,0.95638,2.0434,1.621951182,1365.918646,138,15,,True,Cd,[OH2][Cd][OH2],1,c1cc(-c2ccncc2)ccn1
qmof-bebcb31,KEGTOI_FSR,bandgap_2.0_to_2.5eV,1.09296,1.97908,1.710955689,944.8450042,92,2,,True,Mn,unknown,0,
qmof-b882056,GIKBEK_FSR,bandgap_2.0_to_2.5eV,1.15975,2.14313,1.738822003,1204.82205,118,2,,True,Ba,[OH2][Ba],1,c1ccc2cc3ccccc3cc2c1.c1ccc2cc3ccccc3cc2c1
qmof-e25f656,XIVTAZ_FSR,bandgap_2.0_to_2.5eV,2.57218,4.09691,2.145905698,1103.098272,82,2,"ERROR,UNKNOWN",True,Cu,I[Cu][Cu]I,1,[CH]1c2cnc[n]2[Cu]23[N]1C1CCCCC1[N]2[CH]c1cnc[n]13
qmof-9fd94e8,XOGGAD_FSR,bandgap_2.0_to_2.5eV,0.61086,1.90693,1.821097984,536.3945685,54,2,,True,Mn,[Mn]|[OH2][Mn][OH2],2,[CH]1C=CC=CN1
qmof-89a5c57,KAQYOR_FSR,bandgap_2.0_to_2.5eV,0.8327,1.40924,1.911691713,488.5083029,48,2,,True,Cu,Cl[Cu][Cu]Cl,1,c1ccc(-c2cnc(-c3ccc(-c4ncc(-c5ccccc5)o4)cc3)o2)cc1
qmof-146e551,KALHOU_FSR,bandgap_2.0_to_2.5eV,1.21358,2.31845,2.307703342,712.5387065,56,14,,True,Cu,[Cu]Br,1,c1ccncc1
qmof-c4e84a2,KALHIO_FSR,bandgap_2.0_to_2.5eV,1.12356,2.18163,2.009734517,671.2714814,56,14,,True,Cu,Cl[Cu],1,c1ccncc1
qmof-5fe5f33,QAYLEK_FSR,bandgap_2.0_to_2.5eV,1.81166,3.01964,1.610952475,1503.704518,144,14,,True,Zn,[Zn],1,
qmof-30bdcd5,QEHKUK_FSR,bandgap_2.0_to_2.5eV,0.99318,2.62182,1.797883427,719.0356156,70,2,,True,Cu,Cl[Cu],1,O=C1C(=O)C(=O)C1=O
qmof-c376a8c,UGEMUQ_FSR,bandgap_2.0_to_2.5eV,1.18803,1.98388,1.773373172,1103.934832,100,14,fes,True,Cu,[Cu],1,c1ccc(C2=NN=N[N]2)cc1
qmof-a6c82f9,QAVBEW_FSR,bandgap_2.0_to_2.5eV,0.85686,1.75,1.799980119,599.9134214,54,1,,True,Mn,[OH2][Mn][OH2],1,[CH]1C=NC=N1
qmof-40093f4,DECWIS_FSR,bandgap_2.0_to_2.5eV,1.18787,2.03833,1.870235805,1061.224365,96,14,,True,Cu,[Cu],1,c1cc(-c2ccncc2)ccn1
qmof-3f0a2ed,QAXCAU_FSR,bandgap_2.0_to_2.5eV,1.04833,1.92569,2.640777814,623.6384683,52,4,sql,True,Ag,[Ag][Ag],1,
qmof-5279ab6,QAPLEY01_FSR,bandgap_2.0_to_2.5eV,0.9399,1.72457,2.246232868,523.6615699,48,14,,True,Cu,Cl[Cu][Cu]Cl,1,c1cc(-c2ccncc2)ccn1
qmof-7714b19,QANBAJ_FSR,bandgap_2.0_to_2.5eV,0.64992,1.3624,1.78365118,442.5071801,51,2,sql,True,Co,[OH2][Co][OH2],1,c1cc(-c2ccncc2)ccn1.c1ccccc1
qmof-df3c618,QAFNAO01_FSR,bandgap_2.0_to_2.5eV,0.92497,1.91835,1.654619823,865.6263063,82,1,sql,True,Mn,[Mn],1,
qmof-458f21b,PUMCIL_FSR,bandgap_2.0_to_2.5eV,1.04515,1.63587,1.884345942,386.6921651,33,2,,True,Cd,[Cd],1,[CH]([N][N][CH]c1cccnc1)c1cccnc1
qmof-a0090fa,GIWMEG_FSR,bandgap_2.0_to_2.5eV,1.09024,1.68758,1.677940712,1324.761699,128,14,sql,True,Zn,[Zn],1,C(=Cc1ccc(C=Cc2ccncc2)cc1)c1ccncc1.c1ccccc1
qmof-6cb5e16,GIWFAV_FSR,bandgap_2.0_to_2.5eV,1.18231,5.58518,1.778016003,1676.392493,136,1,sql,True,Cu,I[Cu]12[Cu]3([Cu]1([Cu]23I)I)I,1,[CH]([N][N][C]([C]([N][N][CH]c1ccnc2ccccc12)c1ccccc1)c1ccccc1)c1ccnc2ccccc12
qmof-2a08198,KALNAM01_FSR,bandgap_2.0_to_2.5eV,0.97154,1.42963,1.871322379,500.8355226,50,2,,True,Cu,unknown,0,
qmof-15e0df7,KAKQEV_FSR,bandgap_2.0_to_2.5eV,0.81563,1.80967,1.752155385,739.5982342,80,2,,True,Na,unknown,0,
qmof-d7c44a0,KAFPUE_FSR,bandgap_2.0_to_2.5eV,0.70256,3.26347,2.047013238,468.1419991,41,2,,True,Mn,[Mn],1,c1ccncc1
qmof-ee02e1d,GOBZII_FSR,bandgap_2.0_to_2.5eV,1.24431,2.58827,1.92462827,877.8977422,86,5,,True,Cu,[OH2][Cu]|[O][V](F)[O],2,c1ccc(-c2nc(-c3ccccn3)c(-c3ccccn3)nc2-c2ccccn2)nc1.c1ccccc1
qmof-32f3cb0,BORBAM_FSR,bandgap_2.0_to_2.5eV,0.99915,1.74354,1.921782771,562.0228498,54,14,,True,Mn,[OH2][Mn][OH2],1,
qmof-d481578,QIJWOY_FSR,bandgap_2.0_to_2.5eV,1.01624,1.9506,2.18929501,1215.571553,100,14,sql,True,Cd,[OH2][Cd],1,c1cc(C2=NN=N[N]2)c2nsnc2c1
qmof-dd6e687,QIJKEB_FSR,bandgap_2.0_to_2.5eV,0.81743,1.65105,2.272683158,1193.737275,108,2,,True,V,[O]|[V]|[Zn],3,
qmof-9174c13,QEQLAC_FSR,bandgap_2.0_to_2.5eV,3.10286,3.66753,1.890814855,1125.953023,85,1,,True,Hg,[Fe]|[Hg],2,[CH]([N][N][CH]c1ccncc1)c1ccncc1
qmof-de0737b,QEQKIJ_FSR,bandgap_2.0_to_2.5eV,0.98163,2.79047,2.109484397,920.9678338,69,2,,True,Hg,[Fe]|[Hg],2,C(=Cc1ccncc1)c1ccncc1
qmof-ac3c21a,QEJLOJ_FSR,bandgap_2.0_to_2.5eV,1.16227,1.97254,2.569365023,733.9022734,68,5,,True,Cu,[Cu]|[Cu]I,2,C1=NN=N[N]1
qmof-c7e08a4,GOBXAX_FSR,bandgap_2.0_to_2.5eV,0.85729,2.38832,1.922846062,919.0859242,90,2,,True,Mn,[OH2][Mn]([OH2])[OH2]|[OH2][Mn][OH2],2,c1cncnc1
qmof-e11d9cb,APOLAU_FSR,bandgap_2.0_to_2.5eV,1.15656,2.76628,2.02436263,1533.416508,128,2,,True,Cu,[Cu]|[OH2][Gd][OH2],2,[CH]1C=CC=CN1.c1ccncc1
qmof-e411eea,GOJSED03_FSR,bandgap_2.0_to_2.5eV,1.37376,2.85353,1.521804317,567.8510286,53,2,,True,Fe,[OH2][Fe][OH2],1,c1cc(-c2ccncc2)ccn1
qmof-955f74a,JOHWIP_FSR,bandgap_2.0_to_2.5eV,1.04514,1.99835,2.208044801,1160.14917,104,14,,True,Cu,unknown,0,
qmof-d46593c,JODVEG_FSR,bandgap_2.0_to_2.5eV,1.04882,2.77988,2.288795733,997.2335749,90,2,,True,Cu,[Cu][Cu]([Cu](I)(I)[Cu])(I)I,1,c1ccc2c(c1)nnn2CCCCCn1nnc2ccccc21
qmof-22ac9aa,JIQGIZ01_FSR,bandgap_2.0_to_2.5eV,0.8298,1.60929,3.126813068,727.5245625,60,15,,True,Tl,unknown,0,
qmof-84de0d3,JIQGEV_FSR,bandgap_2.0_to_2.5eV,0.8523,1.43113,2.635954874,619.8000388,60,14,,True,Ag,unknown,0,
qmof-ff54923,BOXBUN01_FSR,bandgap_2.0_to_2.5eV,1.0968,3.78225,2.289603651,1448.941826,118,2,,True,Cu,I[Cu][Cu]([Cu]I)I,1,c1ccc2ncc([SiH](c3cnc4ccccc4c3)c3cnc4ccccc4c3)cc2c1
qmof-13ec2a4,QOKHIH_FSR,bandgap_2.0_to_2.5eV,1.01451,2.03818,1.42306487,1340.618779,134,14,sql,True,Ti,[Ti],1,c1ccccc1
qmof-4d684e3,QOJLOR_FSR,bandgap_2.0_to_2.5eV,1.13463,2.61172,1.608405859,1143.939007,112,2,,True,Cu,[Cu],1,c1ccccc1
qmof-7240e2e,CUZNUG_FSR,bandgap_2.0_to_2.5eV,1.56417,2.09553,1.730006231,1669.036858,148,14,,True,Cu,unknown,0,
qmof-9e675fa,QORBEE_FSR,bandgap_2.0_to_2.5eV,0.88223,2.01222,2.25787803,398.0601585,32,11,,True,Cu,Cl[Cu]Cl,1,c1ccc2nsnc2c1
qmof-9fa0d98,QOGTIQ_FSR,bandgap_2.0_to_2.5eV,1.11655,1.98226,1.811535811,820.1383228,68,14,,True,Cu,[Cu],1,[CH]([N][N][CH]c1ccco1)c1ccco1
qmof-317089d,QOGJAX_FSR,bandgap_2.0_to_2.5eV,0.92996,1.83727,1.478725531,906.1586816,98,4,,True,K,O|[K],2,
qmof-ef8d4e1,QOFREJ_FSR,bandgap_2.0_to_2.5eV,1.27593,2.44215,2.481069759,861.7640677,68,2,,True,Mn,[Mn]|[Se]|[Sn],3,
qmof-8e61c5b,DAGLEE_FSR,bandgap_2.0_to_2.5eV,1.0104,1.8286,2.51174831,823.9718401,72,14,,True,Cu,unknown,0,
qmof-5791351,QIPPUD_FSR,bandgap_2.0_to_2.5eV,0.93144,1.72962,1.738878411,711.5456892,73,2,sql,True,Cd,[OH2][Cd][OH2],1,C(=Cc1ccc(-c2ccc(C=Cc3ccccc3)cc2)cc1)c1ccccc1.c1cnccn1
qmof-be4ff6a,XUKZUY_FSR,bandgap_2.0_to_2.5eV,1.09521,1.87941,2.824636147,464.4713008,40,2,,True,Cu,Br[Cu][Cu]Br,1,c1cnccn1
qmof-3aa37a5,XUDMUG_FSR,bandgap_2.0_to_2.5eV,0.93098,1.45476,2.559206325,372.7240852,27,5,,True,Cd,unknown,0,
qmof-82f67c4,GOZMAL_FSR,bandgap_2.0_to_2.5eV,0.98767,1.80475,1.712755777,1007.301443,100,15,,True,V,unknown,0,
qmof-f53cf45,GOYSAO_FSR,bandgap_2.0_to_2.5eV,0.88054,1.88481,2.049371168,601.7071863,56,62,dia,True,Cu,[Cu],1,c1cnccn1
qmof-6518f6f,JIQSOU_FSR,bandgap_2.0_to_2.5eV,1.24293,2.17677,2.242872677,890.2722073,84,15,,True,Cu,[Cu][Cu](Br)Br,1,O=C(c1ccc(-n2ccnc2)cc1)c1ccc(-n2ccnc2)cc1
qmof-d441feb,JEHPAO_FSR,bandgap_2.0_to_2.5eV,1.13065,2.21128,1.638926437,1484.957277,136,73,,True,K,O|[K],2,O=C1[CH]C(=O)C(=O)[CH]C1=O
qmof-663ff1d,JESXEL_FSR,bandgap_2.0_to_2.5eV,0.88258,1.59978,2.005759203,1371.906502,144,61,,True,Cu,Cl[Cu],1,c1cnccn1
qmof-d4c1cf1,JESXEL01_FSR,bandgap_2.0_to_2.5eV,0.90951,1.80476,1.891456481,727.4061337,72,15,,True,Cu,Cl[Cu],1,c1cnccn1
qmof-76724f2,CURGUR_FSR,bandgap_2.0_to_2.5eV,1.3622,2.28175,1.64749976,1293.505432,112,33,,True,Cu,[Cu],1,
qmof-8efdd0d,CUSVUI_FSR,bandgap_2.0_to_2.5eV,1.00597,1.78298,1.915538103,671.220525,60,7,,True,Zn,unknown,0,
qmof-7a5b1ce,QULHAI_FSR,bandgap_2.0_to_2.5eV,1.24834,5.44763,1.580539214,1743.946201,150,2,bey,True,Sm,[OH2][Sm],1,C1=C[C]2Oc3ccccc3C(c3ccccc3)=C2C=C1.[CH]1C=CC=C2Oc3ccccc3C(c3ccccc3)=C12.[CH]1C=CC=C2Oc3ccccc3C(c3ccccc3)=C12.[CH]1C=CC=C2Oc3ccccc3C(c3ccccc3)=C12
qmof-cad0a5d,CUWRES_FSR,bandgap_2.0_to_2.5eV,2.2086,2.85168,2.041062763,658.3852232,54,67,,True,Cu,[Cu],1,c1cc(-c2ccncc2)ccn1
qmof-52d763a,CUXVEX_FSR,bandgap_2.0_to_2.5eV,0.96239,2.19921,3.174421019,1635.390007,128,19,,True,Cu,[Cu]1[Cu][Cu][Cu][Cu][Cu]1|[I],2,c1cncc(Cn2nnc3ccccc32)c1
qmof-53f9751,QQQFIP02_FSR,bandgap_2.0_to_2.5eV,0.0704,1.10697,2.116010575,475.8404412,34,15,bex,True,K,[K][OH2][K],1,O=C1[CH]C(=O)C(=O)[CH]C1=O
qmof-a5e3397,QQQCUJ01_FSR,bandgap_2.0_to_2.5eV,0.88081,1.69897,2.185542179,348.8186182,30,2,,True,Cu,unknown,0,
qmof-e44d943,TUYQAH_FSR,bandgap_2.0_to_2.5eV,1.01995,2.31526,3.198751269,1033.121417,80,2,,True,Hg,unknown,0,
qmof-55cab56,UCIVAF_FSR,bandgap_2.0_to_2.5eV,1.09121,2.33049,2.078974282,942.3256763,86,2,,True,Hg,unknown,0,
qmof-b793535,UBUTES_FSR,bandgap_2.0_to_2.5eV,1.0337,2.15166,1.49110283,1027.509339,99,2,,True,Mn,[OH2][Mn][OH2],1,c1cc(-c2ccncc2)ccn1
qmof-6db07a6,BOXCEY_FSR,bandgap_2.0_to_2.5eV,2.09362,4.62969,1.42113299,1444.270681,110,2,,True,Cu,I[Cu][Cu]I,1,c1ccc2ncc([SiH](c3cnc4ccccc4c3)c3cnc4ccccc4c3)cc2c1
qmof-a7f15a5,BUKFAQ_FSR,bandgap_2.0_to_2.5eV,1.12876,1.89722,1.624103449,656.06611,64,2,,True,Cu,unknown,0,
qmof-977fd47,BUHSEE_FSR,bandgap_2.0_to_2.5eV,0.91037,2.13704,1.625413828,813.6015633,82,14,sql,True,Fe,[Fe],1,[CH](C1=CC=C[N]1)c1ccncc1.[CH]1C=NC([CH]c2ccncc2)=C1
qmof-4d60806,BUFCUA_FSR,bandgap_2.0_to_2.5eV,1.10609,1.75895,2.290956059,443.3727536,37,2,,True,Cu,unknown,0,
qmof-4814ccb,CUCSAW_FSR,bandgap_2.0_to_2.5eV,1.14829,2.2226,1.815419819,1127.414798,112,14,,True,Mo,unknown,0,
qmof-3e3c370,QUZFEY_FSR,bandgap_2.0_to_2.5eV,1.18852,1.68116,3.767762331,504.6409195,32,2,,True,Hg,unknown,0,
qmof-509d624,CUGFUH_FSR,bandgap_2.0_to_2.5eV,1.97162,2.83945,1.539162285,815.6946958,74,1,,True,Mn,[Mn],1,
qmof-f5a8443,CUGCAK_FSR,bandgap_2.0_to_2.5eV,1.2139,3.63455,1.948788846,937.5922164,74,2,,True,Cu,[Br]|[Cu]12[Cu]3[Cu]1[Cu]23,2,
qmof-9fd6fe0,CUMSEJ01_FSR,bandgap_2.0_to_2.5eV,1.33541,3.89513,1.431100757,1608.307225,146,2,,True,Cd,[Cd],1,c1cc(-c2ccncc2)ccn1.c1ccc(Nc2ccccc2)cc1
qmof-9e0dc6c,QUTYAG_FSR,bandgap_2.0_to_2.5eV,0.87646,1.78291,2.01102398,552.389908,51,2,,True,Cu,[OH2][Cu],1,
qmof-1eea8fc,QUNXED_FSR,bandgap_2.0_to_2.5eV,1.22817,2.05442,1.729977063,935.4760685,104,11,,True,Ag,[Ag],1,c1cc(-c2ccncc2)ccn1
qmof-7ac9c16,JAPYOR_FSR,bandgap_2.0_to_2.5eV,4.12725,5.85875,1.544835496,1720.041285,114,2,sql,True,Cu,I[Cu][Cu]I|[Gd],2,c1ccncc1
qmof-0be7420,JAPYEH_FSR,bandgap_2.0_to_2.5eV,4.19612,6.01002,1.518826367,1734.430387,114,2,sql,True,Cu,I[Cu][Cu]I|[Sm],2,c1ccncc1
qmof-e458a47,JECFOP_FSR,bandgap_2.0_to_2.5eV,1.15078,2.09364,2.466367446,840.0997237,68,14,,True,Ag,unknown,0,
